valid_miles,transport_type,weight,pickup_date,origin_kma,destination_kma,predicted_rate
933.1497,MKPFX,41850.0,2022-09-27 16:42:00,JESUD,UKOGN,6.386274040355435
709.11,MKPFX,41850.0,2022-09-27 16:42:00,JESUD,XAYQS,7.040231675829897
709.11,MKPFX,41850.0,2022-09-27 16:42:00,JESUD,XAYQS,7.040231675829897
156.509,KFEGT,39950.0,2022-09-27 16:42:00,NMNUX,UKOGN,8.999894311498142
359.2955,MKPFX,27148.75,2022-09-27 16:42:00,EWHXH,NTODX,4.0478768829509795
156.242,MKPFX,31570.05,2022-09-27 17:42:00,NHDWT,NTODX,5.789830888019225
182.3724,MKPFX,14488.1,2022-09-27 17:42:00,NUTZC,FDBUH,6.100040646147373
235.096,MKPFX,15173.05,2022-09-27 17:42:00,VRVHM,HECXW,4.999881473704658
70.268,MKPFX,14110.95,2022-09-27 17:42:00,QGHCU,QUERU,9.844191816479885
579.615,MKPFX,41850.0,2022-09-27 17:42:00,IZYJN,NTODX,3.058358220903208
86.822,MKPFX,11678.0,2022-09-27 17:42:00,QGHCU,QUERU,7.8269545367281
80.414,MKPFX,23296.5,2022-09-27 17:42:00,QGHCU,QUERU,8.107845593082567
745.8047,MKPFX,36150.0,2022-09-27 17:42:00,EQJKI,UOIXN,5.1818761066581125
579.615,MKPFX,41850.0,2022-09-27 17:42:00,IZYJN,NTODX,3.058358220903208
337.179,MKPFX,14655.3,2022-09-27 17:42:00,BQMUZ,NTODX,4.2355963795495795
324.452,MKPFX,14279.1,2022-09-27 17:51:42,VCEUE,IAZJQ,2.4389715096860685
243.551,MKPFX,14418.75,2022-09-27 17:52:37,VCEUE,OMSVL,3.929855923089601
359.9007,MKPFX,13453.55,2022-09-27 17:52:42,VCEUE,IAZJQ,2.1952495983681044
70.09,MKPFX,6310.5,2022-09-27 18:12:00,OQOLJ,QUERU,9.532220706975714
373.669,MKPFX,13181.85,2022-09-27 18:42:00,HRQLD,OCJCF,4.891307594514362
162.116,MKPFX,37531.3,2022-09-27 18:42:00,FPZNC,NTODX,5.5215669311908355
70.268,MKPFX,15387.75,2022-09-27 18:42:00,QGHCU,QUERU,9.99944830431529
1945.142,GJROY,15344.05,2022-09-27 18:42:00,AWWEE,MJGXM,5.638659025914216
579.615,MKPFX,41850.0,2022-09-27 18:42:00,IZYJN,NTODX,3.0430696256033425
579.615,MKPFX,41850.0,2022-09-27 18:42:00,IZYJN,NTODX,3.0430696256033425
210.799,MKPFX,8749.15,2022-09-27 18:42:00,IZYJN,QUERU,6.507672267406226
579.615,MKPFX,41850.0,2022-09-27 19:42:00,IZYJN,NTODX,3.0386101927362503
551.847,MKPFX,22850.0,2022-09-27 19:42:00,OQOLJ,FPZNC,3.4860387051653787
670.484,MKPFX,26650.0,2022-09-27 19:42:00,OQOLJ,RUEXZ,3.6855332726554706
301.579,MKPFX,13928.55,2022-09-27 20:12:00,HRQLD,KMMBI,5.561566822261557
384.438,MKPFX,14579.3,2022-09-27 20:12:00,HRQLD,OCJCF,4.801289043786918
172.262,MKPFX,15080.9,2022-09-27 20:42:00,OMUOI,OXDKT,5.659667329584269
296.4259,MKPFX,7437.2,2022-09-27 20:42:00,AWWEE,NUTZC,6.821844033455158
785.65,GJROY,41850.0,2022-09-27 20:42:00,NTODX,VCEUE,4.742238442825868
1779.3172,MKPFX,38050.0,2022-09-27 21:12:00,NUTZC,JESUD,3.8291507627924726
574.6755,MKPFX,6125.25,2022-09-27 21:12:00,OKWUS,DRRUD,2.930773409980856
981.726,MKPFX,9550.0,2022-09-27 21:12:00,QGHCU,RCDSS,3.2474494069833826
243.4175,MKPFX,13737.6,2022-09-27 21:27:00,XNCMK,MJJOV,5.2099034109773275
560.569,MKPFX,12431.35,2022-09-27 21:42:00,EWHXH,OKWUS,6.590829174030847
634.9196,MKPFX,7650.0,2022-09-27 21:42:00,PEXPT,NTODX,3.4900429123081844
841.008,MKPFX,40900.0,2022-09-27 21:42:00,HECXW,ZSLFG,5.503109269445265
745.8047,MKPFX,36150.0,2022-09-27 21:42:00,EQJKI,UOIXN,5.14394581470776
584.6168,MKPFX,19050.0,2022-09-27 21:42:00,YFPKE,LFUHN,6.069914869696856
217.5541,MKPFX,8600.0,2022-09-27 21:42:00,BQMUZ,JESUD,5.8487895515026125
557.8723,MKPFX,14300.0,2022-09-27 21:42:00,PNBXA,MJJOV,5.281240776465595
205.459,MKPFX,5750.0,2022-09-27 21:42:00,QCLHO,MJGXM,6.436727078041661
1554.432,MKPFX,6327.6,2022-09-27 21:42:00,GFKMC,KMMBI,4.02257002147708
143.0878,MKPFX,17150.0,2022-09-27 21:42:00,NHDWT,JESUD,6.812901752130397
579.615,MKPFX,41850.0,2022-09-27 21:42:00,IZYJN,NTODX,3.0245115894952743
535.7291,MKPFX,31465.55,2022-09-27 22:12:00,TXLFD,FKQGG,4.2445422330322256
72.2171,MKPFX,14300.0,2022-09-27 22:12:00,ZSZDM,GVJCT,12.923223342347374
289.564,MKPFX,19050.0,2022-09-27 22:12:00,QGHCU,KFJBP,5.026544074442436
658.291,MKPFX,12400.0,2022-09-27 22:42:00,OQOLJ,GFKMC,3.4401496790806876
785.65,GJROY,41850.0,2022-09-27 22:42:00,NTODX,VCEUE,4.718965949910178
240.08,GJROY,25852.95,2022-09-27 22:42:00,YXTDU,DRRUD,7.7656291877638335
245.0017,MKPFX,41226.8,2022-09-27 22:42:00,DNDBK,VCEUE,4.869975417456004
579.615,MKPFX,41850.0,2022-09-27 22:42:00,IZYJN,NTODX,3.0307587124314934
579.615,MKPFX,41850.0,2022-09-27 22:42:00,IZYJN,NTODX,3.0307587124314934
81.482,MKPFX,35723.45,2022-09-27 22:42:00,PEXPT,OQOLJ,13.40627283360122
334.0907,MKPFX,11165.0,2022-09-27 22:42:00,GLVAR,AWWEE,4.31286373610907
2395.66,GJROY,32350.0,2022-09-27 22:42:00,AWWEE,OKWUS,5.236289038667644
315.641,MKPFX,18062.0,2022-09-27 23:12:00,AWWEE,NUTZC,6.2574814923582345
818.0994,MKPFX,14980.2,2022-09-27 23:12:00,XNCMK,RJGHA,6.277750744080619
2191.227,GJROY,35579.05,2022-09-27 23:42:00,NPCXM,AWWEE,2.8537684936186456
178.1894,MKPFX,18079.1,2022-09-27 23:42:00,OIANS,ZSZDM,6.595595769099683
706.084,GJROY,7333.65,2022-09-27 23:42:00,GKKOS,AWWEE,3.683795160751699
2337.8011,MKPFX,14300.0,2022-09-27 23:42:00,HRQLD,KEXIX,5.369304456728628
278.884,GJROY,26650.0,2022-09-28 00:42:00,QWBPO,JESUD,5.930983209841035
232.515,MKPFX,14799.7,2022-09-28 00:43:38,VCEUE,OMSVL,3.661688539203307
296.684,MKPFX,23800.0,2022-09-28 01:27:00,OMUOI,MJGXM,4.538739562663634
406.9995,MKPFX,15250.0,2022-09-28 01:42:00,QWBPO,MJJOV,3.4369542131715147
254.676,GJROY,38050.0,2022-09-28 01:42:00,QUERU,KFJBP,7.096835773319745
1866.279,MKPFX,32663.5,2022-09-28 01:42:00,VCEUE,BKBAJ,3.8114564280818533
385.417,MKPFX,34136.0,2022-09-28 01:42:00,DNDBK,KWGZQ,3.503319943231909
785.65,GJROY,41850.0,2022-09-28 02:42:00,NTODX,VCEUE,4.780666656324302
203.0026,MKPFX,12432.3,2022-09-28 03:42:00,VCEUE,DNDBK,4.780602888922806
241.86,MKPFX,14805.4,2022-09-28 03:42:00,VCEUE,OMSVL,3.420010088709134
197.894,MKPFX,8530.65,2022-09-28 03:42:00,VCEUE,DNDBK,4.897064820163489
231.002,MKPFX,14579.3,2022-09-28 03:42:00,VCEUE,OUHDS,5.935924561464904
238.6026,MKPFX,6314.8794,2022-09-28 03:42:00,MJGXM,NPCXM,4.17323515579997
236.342,MKPFX,14971.65,2022-09-28 03:42:00,VCEUE,OMSVL,3.6813412653007807
323.384,MKPFX,14123.3,2022-09-28 03:42:00,HRQLD,HTFOW,5.280297114018282
238.6026,MKPFX,12129.9152,2022-09-28 03:42:00,MJGXM,NPCXM,4.1637661565687445
248.891,MKPFX,14889.0,2022-09-28 03:42:00,VCEUE,OMSVL,3.5200903875232132
246.132,MKPFX,13618.85,2022-09-28 03:42:00,VCEUE,OMSVL,3.632795157310885
238.5581,MKPFX,13989.35,2022-09-28 03:42:00,VCEUE,OMSVL,3.697568291878211
229.133,MKPFX,16288.35,2022-09-28 03:42:00,HRQLD,NSBMC,5.5363448410532365
172.262,MKPFX,9281.15,2022-09-28 03:42:00,OMUOI,OXDKT,5.500023339422052
189.261,MKPFX,25364.65,2022-09-28 03:42:00,HRQLD,RONUZ,6.371231767708205
176.9434,MKPFX,14094.8,2022-09-28 03:42:00,DRRUD,NTODX,5.398028328297839
315.73,MKPFX,16304.5,2022-09-28 03:42:00,VCEUE,OUHDS,4.894610248590488
176.9434,MKPFX,13389.9,2022-09-28 03:42:00,DRRUD,NTODX,5.4108825962981255
176.9434,MKPFX,14515.65,2022-09-28 03:42:00,DRRUD,NTODX,5.403053275473652
189.261,MKPFX,23402.9,2022-09-28 03:42:00,HRQLD,RONUZ,6.3403367241156525
117.705,MKPFX,12841.75,2022-09-28 03:42:00,EEEAA,NTODX,6.945122130665844
142.447,MKPFX,15108.45,2022-09-28 03:42:00,OMUOI,YFPKE,5.545965513038361
186.68,MKPFX,14433.0,2022-09-28 03:42:00,OMUOI,FNCRU,4.3532274035793215
168.613,MKPFX,15531.2,2022-09-28 03:42:00,OMUOI,OXDKT,5.691276164062303
176.9434,MKPFX,14091.95,2022-09-28 03:42:00,DRRUD,NTODX,5.40274365174602
260.194,MKPFX,17936.6,2022-09-28 03:42:00,NTODX,GRIOF,7.322352278713622
170.927,MKPFX,14112.85,2022-09-28 03:43:00,XNCMK,RCDSS,4.7641295724422505
199.496,MKPFX,14867.15,2022-09-28 03:43:00,MJGXM,HHUHT,4.904229874084306
350.262,MKPFX,15058.1,2022-09-28 03:43:00,VCEUE,OUHDS,4.01155466994152
572.762,MKPFX,14737.95,2022-09-28 03:43:00,VCEUE,GKKOS,2.0425701766209348
263.0687,MKPFX,40900.0,2022-09-28 04:42:00,OKWUS,YFPKE,6.142527919010776
73.116,MKPFX,74150.95,2022-09-28 04:42:00,OQOLJ,OQOLJ,16.448909033633154
73.116,MKPFX,37100.0,2022-09-28 04:42:00,OQOLJ,OQOLJ,16.1029499598316
335.844,MKPFX,12359.15,2022-09-28 05:12:31,MJJOV,UXLVW,4.146996476199095
246.666,MKPFX,10358.45,2022-09-28 06:41:00,VCEUE,DNDBK,4.101480319950344
378.03,MKPFX,6496.7,2022-09-28 06:41:00,VCEUE,IAZJQ,2.206094359860592
142.4826,MKPFX,15730.7,2022-09-28 06:42:00,QGIHN,XAYQS,7.144094696737759
229.4801,MKPFX,15702.2,2022-09-28 08:13:44,VCEUE,OMSVL,3.8245297608647046
353.3503,MKPFX,39950.0,2022-09-28 08:42:00,OUHDS,OMSVL,4.844667792849624
602.8084,MKPFX,12757.2,2022-09-28 08:42:00,EKGTE,QUERU,6.967576891882379
394.05,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,LHDSM,7.467545513915217
463.737,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,NPCXM,3.5065293398178907
463.737,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,NPCXM,3.5065293398178907
463.737,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,NPCXM,3.5065293398178907
806.0132,MKPFX,12933.9,2022-09-28 08:42:00,RCDSS,OKWUS,4.481996382264871
536.9929,MKPFX,39190.0,2022-09-28 08:42:00,NPCXM,LFUHN,5.8682808405182145
393.7652,MKPFX,39950.0,2022-09-28 08:42:00,DUXGP,UKOGN,5.266313551714444
302.2821,MKPFX,5750.0,2022-09-28 08:42:00,YFPKE,OQOLJ,6.195681290634567
611.477,MKPFX,22194.5,2022-09-28 08:42:00,XNCMK,VCEUE,5.135684854136608
109.695,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,QGHCU,11.74510502367778
95.6063,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,PEXPT,12.886776072857742
368.2934,MKPFX,39950.0,2022-09-28 08:42:00,DUXGP,VRVHM,4.778492404924744
538.2211,MKPFX,39950.0,2022-09-28 08:42:00,RMBXT,IZYJN,4.939563409585585
649.302,MKPFX,41850.0,2022-09-28 08:42:00,OQOLJ,GFKMC,3.4428245526054835
538.2211,MKPFX,18853.35,2022-09-28 08:42:00,RMBXT,IZYJN,4.834285055088911
42.055,MKPFX,10431.6,2022-09-28 08:42:00,WWRQI,WWRQI,14.46161151895368
1936.696,MKPFX,26982.5,2022-09-28 08:42:00,QCLHO,AWWEE,2.7817254964821014
393.7652,MKPFX,39950.0,2022-09-28 08:42:00,DUXGP,UKOGN,5.266313551714444
789.7173,MKPFX,37100.0,2022-09-28 08:42:00,MJJOV,PEXPT,6.633235264902453
785.5432,MKPFX,37100.0,2022-09-28 08:42:00,PEXPT,MJJOV,3.501904326429307
785.5432,MKPFX,37100.0,2022-09-28 08:42:00,PEXPT,MJJOV,3.501904326429307
789.7173,MKPFX,37100.0,2022-09-28 08:42:00,MJJOV,PEXPT,6.633235264902453
785.5432,MKPFX,37100.0,2022-09-28 08:42:00,PEXPT,MJJOV,3.501904326429307
1638.7862,KFEGT,43085.0,2022-09-28 08:42:00,MJGXM,HTFOW,3.3972728009254083
349.995,MKPFX,12882.6,2022-09-28 08:42:00,YXTDU,QUERU,8.04717443944574
349.995,MKPFX,8118.35,2022-09-28 08:42:00,YXTDU,QUERU,8.059390398420478
1895.578,MKPFX,38994.3,2022-09-28 08:42:00,QGHCU,NWEJP,3.2869713822917097
2169.6178,MKPFX,12400.0,2022-09-28 08:42:00,MJGXM,NUTZC,2.5677486635778224
2169.6178,MKPFX,12324.0,2022-09-28 08:42:00,MJGXM,NUTZC,2.5667219785593605
168.8088,MKPFX,17625.0,2022-09-28 08:42:00,MJGXM,WWRQI,6.830136941598828
203.4031,MKPFX,12875.0,2022-09-28 08:42:00,UKWZA,DNDBK,5.429675087830074
145.6866,MKPFX,16865.0,2022-09-28 08:42:00,MJGXM,KPOER,8.308179541934134
1697.5085,MKPFX,17154.75,2022-09-28 08:42:00,BQMUZ,HRQLD,5.025632550892863
285.9862,MKPFX,23800.0,2022-09-28 08:42:00,DUXGP,NPCXM,5.532523989152064
350.2709,GJROY,39950.0,2022-09-28 08:42:00,OKWUS,ZSZDM,6.259301355935377
543.036,MKPFX,38050.0,2022-09-28 08:42:00,QCLHO,DRRUD,4.291938275911848
327.1398,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,ZYKLC,8.657479721299158
394.05,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,LHDSM,7.467545513915217
654.553,MKPFX,14300.0,2022-09-28 08:42:00,RUEXZ,OKWUS,6.7497997675055785
551.491,MKPFX,39950.0,2022-09-28 08:42:00,OKWUS,EKGTE,2.2154458585589865
668.348,GJROY,27885.0,2022-09-28 08:42:00,QUERU,NTODX,3.935753408417645
650.192,MKPFX,39950.0,2022-09-28 08:42:00,QGHCU,EKGTE,2.6010635836073104
668.348,GJROY,27885.0,2022-09-28 08:42:00,QUERU,NTODX,3.935753408417645
650.192,MKPFX,39950.0,2022-09-28 08:42:00,QGHCU,EKGTE,2.6010635836073104
1964.1523,KFEGT,42800.0,2022-09-28 08:42:00,MJGXM,AWWEE,2.897892430997195
885.508,GJROY,38050.0,2022-09-28 08:42:00,QUERU,UKOGN,6.1186559528158675
885.508,GJROY,38050.0,2022-09-28 08:42:00,QUERU,UKOGN,6.1186559528158675
330.326,MKPFX,41518.45,2022-09-28 08:42:00,QUERU,YXTDU,4.536789170461057
118.15,MKPFX,41850.0,2022-09-28 08:42:00,KWGZQ,VCEUE,6.795940329953296
347.8857,GJROY,39950.0,2022-09-28 08:42:00,ZSZDM,OKWUS,5.554266621312657
789.7173,MKPFX,37100.0,2022-09-28 08:42:00,MJJOV,PEXPT,6.633235264902453
327.1398,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,ZYKLC,8.657479721299158
141.1565,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,OKWUS,10.38385282197621
32.977,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,QUERU,21.893146615294135
223.081,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,PNBXA,7.45195862917827
732.6327,MKPFX,11828.1,2022-09-28 08:42:00,JLSPJ,NPCXM,6.097970129329665
297.04,MKPFX,22802.5,2022-09-28 08:42:00,DLGVW,EQJKI,2.597041182366233
595.457,MKPFX,41375.0,2022-09-28 08:42:00,PEXPT,FPZNC,3.741851043739601
573.7499,MKPFX,39950.0,2022-09-28 08:42:00,PEXPT,HBILN,3.7103037185890377
836.38,MKPFX,39950.0,2022-09-28 08:42:00,OQOLJ,RCDSS,2.491290540924908
703.948,MKPFX,39608.0,2022-09-28 08:42:00,DNDBK,MJGXM,4.350895093230174
201.454,MKPFX,21513.35,2022-09-28 08:42:00,LMLEC,NTODX,6.369976037899974
543.036,MKPFX,38050.0,2022-09-28 08:42:00,QCLHO,DRRUD,4.291938275911848
96.0958,GJROY,23800.0,2022-09-28 08:42:00,GFSKU,GFKMC,9.230796529128652
703.948,MKPFX,39608.0,2022-09-28 08:42:00,DNDBK,MJGXM,4.350895093230174
166.744,MKPFX,6420.7,2022-09-28 08:42:00,VKUUR,BFHYB,7.420620758149567
855.515,MKPFX,23512.15,2022-09-28 08:42:00,NTODX,VCEUE,3.523779418225495
376.6327,MKPFX,33300.0,2022-09-28 08:42:00,NNJFK,QAHLZ,4.2329450249346205
627.8975,MKPFX,16409.0,2022-09-28 08:42:00,AQUVM,RMBXT,4.372917475422222
967.3969,MKPFX,22302.8,2022-09-28 08:42:00,OMSVL,UKOGN,4.173481154410755
223.081,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,PNBXA,7.45195862917827
202.9225,KFEGT,39950.0,2022-09-28 08:42:00,CFBLH,GFKMC,7.391270696004751
789.7173,MKPFX,37100.0,2022-09-28 08:42:00,MJJOV,PEXPT,6.633235264902453
368.2934,MKPFX,39950.0,2022-09-28 08:42:00,DUXGP,VRVHM,4.778492404924744
134.17,MKPFX,19050.0,2022-09-28 08:42:00,NTQBJ,GRIOF,4.9332842717564205
207.5772,MKPFX,40476.3,2022-09-28 08:42:00,TXLFD,IUNUS,5.7712787266179975
2065.1495,MKPFX,20000.0,2022-09-28 08:42:00,QCLHO,FDBUH,3.4727968486772776
536.9929,MKPFX,39190.0,2022-09-28 08:42:00,NPCXM,LFUHN,5.8682808405182145
774.5873,KFEGT,45175.0,2022-09-28 08:42:00,RCDSS,BFTJT,6.132064882429787
176.1246,MKPFX,23800.0,2022-09-28 08:42:00,VCEUE,DLGVW,4.885763780886526
1921.7439,MKPFX,9550.0,2022-09-28 08:42:00,KMMBI,PNBXA,3.541753862922179
1922.447,MKPFX,9550.0,2022-09-28 08:42:00,PNBXA,KMMBI,3.3463695449017745
1921.7439,MKPFX,9550.0,2022-09-28 08:42:00,KMMBI,PNBXA,3.541753862922179
2425.742,GJROY,38050.0,2022-09-28 08:42:00,QGHCU,HRQLD,2.432957481055511
491.327,MKPFX,40900.0,2022-09-28 08:42:00,IAZJQ,UKWZA,4.661089094968641
577.568,MKPFX,41914.6,2022-09-28 08:42:00,LFUHN,VJBFX,2.420127015355897
491.327,MKPFX,40900.0,2022-09-28 08:42:00,IAZJQ,UKWZA,4.661089094968641
348.482,MKPFX,38729.25,2022-09-28 08:42:00,DNDBK,IAZJQ,2.0352562280962574
2090.2655,MKPFX,19050.0,2022-09-28 08:42:00,MJGXM,RONUZ,2.7376087724500966
2407.4792,KFEGT,38050.0,2022-09-28 08:42:00,AWWEE,OKWUS,5.017517689260849
469.8335,MKPFX,38994.3,2022-09-28 08:42:00,AQUVM,LFUHN,5.8895499738217545
453.947,MKPFX,10148.5,2022-09-28 08:42:00,QWBPO,QUERU,6.425866968888135
354.7298,MKPFX,33573.6,2022-09-28 08:42:00,GLVAR,HRQLD,4.028979170563868
636.7886,MKPFX,38050.0,2022-09-28 08:42:00,QCLHO,QGIHN,6.94176963242694
145.473,GJROY,17150.0,2022-09-28 08:42:00,QGHCU,OIANS,10.662757078667575
2169.6178,MKPFX,12400.0,2022-09-28 08:42:00,MJGXM,NUTZC,2.5677486635778224
252.5934,MKPFX,42270.85,2022-09-28 08:42:00,DNDBK,VCEUE,4.964197984972445
156.509,KFEGT,39950.0,2022-09-28 08:42:00,NMNUX,UKOGN,10.177294294414065
467.9111,MKPFX,41360.75,2022-09-28 08:42:00,HHUHT,YFPKE,5.137599434266453
111.208,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,QGHCU,11.466032262142136
577.8172,MKPFX,25339.0,2022-09-28 08:42:00,HRQLD,HTFOW,8.137967683348416
806.0132,MKPFX,12933.9,2022-09-28 08:42:00,RCDSS,OKWUS,4.481996382264871
806.0132,MKPFX,12933.9,2022-09-28 08:42:00,RCDSS,OKWUS,4.481996382264871
806.0132,MKPFX,12933.9,2022-09-28 08:42:00,RCDSS,OKWUS,4.481996382264871
145.473,GJROY,17150.0,2022-09-28 08:42:00,QGHCU,OIANS,10.662757078667575
370.0645,MKPFX,40425.0,2022-09-28 08:42:00,PNBXA,YPKAJ,4.601453404680336
239.368,MKPFX,10500.0,2022-09-28 08:42:00,IZYJN,OMUOI,6.351323777134196
557.7388,MKPFX,21761.3,2022-09-28 08:42:00,XNCMK,TXLFD,5.285237234382215
209.8467,MKPFX,14709.45,2022-09-28 08:42:00,QWBPO,FPZNC,6.214474481799462
636.7886,MKPFX,38050.0,2022-09-28 08:42:00,QCLHO,QGIHN,6.94176963242694
521.9163,KFEGT,43750.0,2022-09-28 08:42:00,NPCXM,LFUHN,6.047871362646864
1461.427,MKPFX,14300.0,2022-09-28 08:42:00,UKWZA,RJGHA,3.6276742577789785
606.493,MKPFX,40282.5,2022-09-28 08:42:00,DKNNO,NHDWT,5.2550981619035335
83.974,MKPFX,43275.0,2022-09-28 08:42:00,QGIHN,KEXIX,8.721033812411786
937.2971,MKPFX,35659.8,2022-09-28 08:42:00,OUHDS,HRQLD,2.509934345559354
419.2726,MKPFX,38544.0,2022-09-28 08:42:00,DNDBK,IAZJQ,2.2168897414783544
348.482,MKPFX,40143.8,2022-09-28 08:42:00,DNDBK,IAZJQ,2.01016767487484
348.482,MKPFX,40143.8,2022-09-28 08:42:00,DNDBK,IAZJQ,2.01016767487484
841.8446,MKPFX,36082.55,2022-09-28 08:42:00,QWBPO,VCEUE,4.481752680062403
841.8446,MKPFX,34934.0,2022-09-28 08:42:00,QWBPO,VCEUE,4.487266739518222
75.3944,KFEGT,43275.0,2022-09-28 08:42:00,QGIHN,QUERU,10.063154420761409
439.796,MKPFX,40149.5,2022-09-28 08:42:00,FPZNC,DUXGP,5.065601805815435
548.9812,MKPFX,39949.05,2022-09-28 08:42:00,JESUD,UXLVW,5.815138048882521
634.6793,MKPFX,40299.6,2022-09-28 08:42:00,JESUD,QUERU,7.084371535821658
431.786,MKPFX,38994.3,2022-09-28 08:42:00,NUTZC,QAHLZ,6.853326993881858
175.1367,KFEGT,43180.0,2022-09-28 08:42:00,CFBLH,JESUD,7.107078667926339
568.6057,MKPFX,20190.0,2022-09-28 08:42:00,NUTZC,NNJFK,6.362127496338887
163.7981,MKPFX,5750.0,2022-09-28 08:42:00,WWRQI,MJGXM,6.883524927708382
116.459,MKPFX,41069.1,2022-09-28 08:42:00,FPZNC,GRIOF,9.130646013963888
452.79,MKPFX,7750.7,2022-09-28 08:42:00,RUEXZ,OMUOI,3.8838656347552787
1116.4897,MKPFX,11257.15,2022-09-28 08:42:00,NTODX,LFUHN,5.661802263373556
997.381,MKPFX,36537.6,2022-09-28 08:42:00,OUHDS,MJGXM,2.5848956133946466
873.6176,MKPFX,11257.15,2022-09-28 08:42:00,NTODX,ZSLFG,6.171188721730795
627.8975,MKPFX,13604.6,2022-09-28 08:42:00,AQUVM,RMBXT,4.2886424047631735
297.1646,MKPFX,16409.0,2022-09-28 08:42:00,AQUVM,XNCMK,5.436338099584102
197.716,GJROY,14778.8,2022-09-28 08:42:00,GVJCT,QUERU,5.367017057524088
1115.0479,MKPFX,11257.15,2022-09-28 08:42:00,NTODX,LFUHN,5.669145436400594
593.143,MKPFX,16409.0,2022-09-28 08:42:00,AQUVM,MJJOV,3.1913683101012786
500.8144,MKPFX,25351.35,2022-09-28 08:42:00,QGHCU,NPCXM,3.4922039084543144
1171.4294,MKPFX,12323.05,2022-09-28 08:42:00,NSBMC,VCEUE,5.102211583506253
1451.637,MKPFX,14300.0,2022-09-28 08:42:00,UKWZA,RJGHA,3.6412065387009145
396.453,MKPFX,31932.95,2022-09-28 08:42:00,QWBPO,MJJOV,3.643903399275265
111.208,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,QGHCU,11.466032262142136
1371.982,MKPFX,8265.6,2022-09-28 08:42:00,HRQLD,DNDBK,6.040975397225652
368.8007,MKPFX,13427.9,2022-09-28 08:42:00,YXTDU,OQOLJ,7.5844350833043475
613.168,MKPFX,39950.0,2022-09-28 08:42:00,EKGTE,QGIHN,6.637120569612335
135.238,MKPFX,41069.1,2022-09-28 08:42:00,NFSLJ,NTODX,5.535952713785731
1076.2261,MKPFX,11839.5,2022-09-28 08:42:00,NTODX,LFUHN,6.016120307529894
1065.0299,MKPFX,10247.3,2022-09-28 08:42:00,NTODX,LFUHN,6.012861575495751
111.208,MKPFX,33300.0,2022-09-28 08:42:00,PEXPT,QGHCU,11.466032262142136
226.107,MKPFX,14309.5,2022-09-28 08:45:22,VCEUE,OMSVL,3.8532373511859888
236.342,MKPFX,14020.7,2022-09-28 08:45:43,VCEUE,OMSVL,3.714414379798032
406.243,MKPFX,14350.35,2022-09-28 09:22:33,VCEUE,OUHDS,5.36025693740642
254.409,MKPFX,29360.35,2022-09-28 10:42:00,NTQBJ,NTODX,3.7123008174896768
162.116,MKPFX,37594.0,2022-09-28 10:42:00,FPZNC,NTODX,5.1322736892769285
281.732,MKPFX,14014.05,2022-09-28 10:42:00,VRVHM,HECXW,4.894096651750157
207.684,MKPFX,14219.25,2022-09-28 10:42:00,NUTZC,FDBUH,5.758780586633056
182.3724,MKPFX,15284.2,2022-09-28 10:42:00,NUTZC,FDBUH,6.153323204975767
435.346,MKPFX,12789.5,2022-09-28 10:42:00,VCEUE,IAZJQ,1.8220858777087487
77.299,MKPFX,31323.05,2022-09-28 11:42:00,RMBXT,NTODX,10.124728144741983
119.574,MKPFX,11195.4,2022-09-28 12:12:00,WZUHV,NTODX,6.187733298792356
256.7586,MKPFX,22770.1054,2022-09-28 12:12:00,XNCMK,MJJOV,4.992262930808765
344.833,MKPFX,22770.1054,2022-09-28 12:12:00,XNCMK,QWBPO,5.509785516602292
34.1251,MKPFX,42731.6,2022-09-28 12:42:00,VCEUE,UKWZA,13.21733283715245
72.849,MKPFX,14007.4,2022-09-28 12:42:00,QGHCU,QUERU,9.201973600795704
91.1118,MKPFX,20819.85,2022-09-28 12:42:00,GFKMC,NTODX,7.4328734734017
329.614,MKPFX,10161.8,2022-09-28 12:42:00,YXTDU,NTODX,3.145770278306415
329.614,MKPFX,9804.6,2022-09-28 12:42:00,YXTDU,NTODX,3.1476427997932985
77.299,MKPFX,35095.5,2022-09-28 12:42:00,RMBXT,NTODX,10.205044284832569
488.0785,MKPFX,4867.0701,2022-09-28 12:42:00,GKKOS,OMSVL,4.057869926511359
34.1251,MKPFX,42731.6,2022-09-28 12:42:00,VCEUE,UKWZA,13.21733283715245
310.3455,MKPFX,12419.95,2022-09-28 13:42:00,VCEUE,VJBFX,6.777572204976571
